Machinename quartz Date 2019-08-02 15:06:37.213476 Discretization Type sdm_ld fem_unlump Parallel run F,,,,,,,,,,,,,,,,,,
Nx,Ny,Nz,Nm,Ng,Np,Px,Py,Pz,Ax,Ay,Az,Ami,Ag,Scattering Moments,Overall Time,Sweep Time,Grind Time,Over All Memory
6,6,6,168,3,1,1,1,1,1,3,1,21,3,1,0.282,0.208,47.76602,14
6,6,6,168,3,1,1,1,1,1,3,2,1,3,1,0.948,0.84,192.901235,42
6,6,6,168,3,1,1,1,1,1,3,2,3,3,1,0.477,0.393,90.25022,22
6,6,6,168,3,1,1,1,1,1,3,2,7,3,1,0.337,0.261,59.937169,16
6,6,6,168,3,1,1,1,1,1,3,2,21,3,1,0.272,0.2,45.928865,14
6,6,6,168,3,1,1,1,1,1,3,3,1,3,1,0.924,0.818,187.849059,37
6,6,6,168,3,1,1,1,1,1,3,3,3,3,1,0.465,0.383,87.953777,21
6,6,6,168,3,1,1,1,1,1,3,3,7,3,1,0.332,0.257,59.018592,16
6,6,6,168,3,1,1,1,1,1,3,3,21,3,1,0.269,0.196,45.010288,13
6,6,6,168,3,1,1,1,1,1,3,6,1,3,1,0.864,0.757,173.840755,32
6,6,6,168,3,1,1,1,1,1,3,6,3,3,1,0.446,0.364,83.590535,19
6,6,6,168,3,1,1,1,1,1,3,6,7,3,1,0.322,0.247,56.722149,15
6,6,6,168,3,1,1,1,1,1,3,6,21,3,1,0.29,0.211,48.454953,13
6,6,6,168,3,1,1,1,1,1,6,1,1,3,1,0.932,0.826,189.686214,44
6,6,6,168,3,1,1,1,1,1,6,1,3,3,1,0.474,0.392,90.020576,23
6,6,6,168,3,1,1,1,1,1,6,1,7,3,1,0.335,0.26,59.707525,17
6,6,6,168,3,1,1,1,1,1,6,1,21,3,1,0.279,0.2,45.928865,14
6,6,6,168,3,1,1,1,1,1,6,2,1,3,1,0.883,0.778,178.663286,34
6,6,6,168,3,1,1,1,1,1,6,2,3,3,1,0.451,0.37,84.968401,19
6,6,6,168,3,1,1,1,1,1,6,2,7,3,1,0.328,0.252,57.87037,15
6,6,6,168,3,1,1,1,1,1,6,2,21,3,1,0.268,0.196,45.010288,13
6,6,6,168,3,1,1,1,1,1,6,3,1,3,1,0.865,0.758,174.0704,32
6,6,6,168,3,1,1,1,1,1,6,3,3,3,1,0.448,0.364,83.590535,19
6,6,6,168,3,1,1,1,1,1,6,3,7,3,1,0.323,0.248,56.951793,15
6,6,6,168,3,1,1,1,1,1,6,3,21,3,1,0.266,0.194,44.550999,13
6,6,6,168,3,1,1,1,1,1,6,6,1,3,1,0.815,0.709,162.817828,29
6,6,6,168,3,1,1,1,1,1,6,6,3,3,1,0.429,0.347,79.686581,18
6,6,6,168,3,1,1,1,1,1,6,6,7,3,1,0.316,0.24,55.114638,15
6,6,6,168,3,1,1,1,1,1,6,6,21,3,1,0.263,0.191,43.862066,13
6,6,6,168,3,1,1,1,1,2,1,1,1,3,1,1.34,1.23,282.462522,75
6,6,6,168,3,1,1,1,1,2,1,1,3,3,1,0.566,0.481,110.458921,32
6,6,6,168,3,1,1,1,1,2,1,1,7,3,1,0.377,0.3,68.893298,21
6,6,6,168,3,1,1,1,1,2,1,1,21,3,1,0.288,0.215,49.37353,15
6,6,6,168,3,1,1,1,1,2,1,2,1,3,1,1.04,0.932,214.028513,50
6,6,6,168,3,1,1,1,1,2,1,2,3,3,1,0.505,0.421,96.680262,24
6,6,6,168,3,1,1,1,1,2,1,2,7,3,1,0.349,0.273,62.692901,18
6,6,6,168,3,1,1,1,1,2,1,2,21,3,1,0.277,0.205,47.077087,14
6,6,6,168,3,1,1,1,1,2,1,3,1,3,1,0.959,0.851,195.427322,42
6,6,6,168,3,1,1,1,1,2,1,3,3,3,1,0.48,0.397,91.168798,22
6,6,6,168,3,1,1,1,1,2,1,3,7,3,1,0.338,0.262,60.166814,16
6,6,6,168,3,1,1,1,1,2,1,3,21,3,1,0.272,0.2,45.928865,14
6,6,6,168,3,1,1,1,1,2,1,6,1,3,1,0.91,0.803,184.404394,34
6,6,6,168,3,1,1,1,1,2,1,6,3,3,1,0.461,0.378,86.805556,19
6,6,6,168,3,1,1,1,1,2,1,6,7,3,1,0.329,0.254,58.329659,15
6,6,6,168,3,1,1,1,1,2,1,6,21,3,1,0.268,0.196,45.010288,13
6,6,6,168,3,1,1,1,1,2,2,1,1,3,1,1.04,0.927,212.880291,50
6,6,6,168,3,1,1,1,1,2,2,1,3,3,1,0.507,0.423,97.13955,24
6,6,6,168,3,1,1,1,1,2,2,1,7,3,1,0.351,0.274,62.922546,18
6,6,6,168,3,1,1,1,1,2,2,1,21,3,1,0.272,0.2,45.928865,14
6,6,6,168,3,1,1,1,1,2,2,2,1,3,1,0.906,0.798,183.256173,37
6,6,6,168,3,1,1,1,1,2,2,2,3,3,1,0.463,0.38,87.264844,20
6,6,6,168,3,1,1,1,1,2,2,2,7,3,1,0.33,0.254,58.329659,16
6,6,6,168,3,1,1,1,1,2,2,2,21,3,1,0.269,0.196,45.010288,13
6,6,6,168,3,1,1,1,1,2,2,3,1,3,1,0.875,0.764,175.448266,33
6,6,6,168,3,1,1,1,1,2,2,3,3,3,1,0.453,0.369,84.738757,19
6,6,6,168,3,1,1,1,1,2,2,3,7,3,1,0.329,0.251,57.640726,15
6,6,6,168,3,1,1,1,1,2,2,3,21,3,1,0.27,0.196,45.010288,13
6,6,6,168,3,1,1,1,1,2,2,6,1,3,1,0.86,0.748,171.773956,28
6,6,6,168,3,1,1,1,1,2,2,6,3,3,1,0.448,0.363,83.360891,17
6,6,6,168,3,1,1,1,1,2,2,6,7,3,1,0.325,0.246,56.492504,14
6,6,6,168,3,1,1,1,1,2,2,6,21,3,1,0.266,0.192,44.091711,13
6,6,6,168,3,1,1,1,1,2,3,1,1,3,1,0.95,0.841,193.130879,42
6,6,6,168,3,1,1,1,1,2,3,1,3,3,1,0.484,0.399,91.628086,22
6,6,6,168,3,1,1,1,1,2,3,1,7,3,1,0.342,0.264,60.626102,16
6,6,6,168,3,1,1,1,1,2,3,1,21,3,1,0.276,0.201,46.15851,14
6,6,6,168,3,1,1,1,1,2,3,2,1,3,1,0.871,0.76,174.529688,33
6,6,6,168,3,1,1,1,1,2,3,2,3,3,1,0.453,0.369,84.738757,19
6,6,6,168,3,1,1,1,1,2,3,2,7,3,1,0.329,0.25,57.411082,15
6,6,6,168,3,1,1,1,1,2,3,2,21,3,1,0.269,0.195,44.780644,13
6,6,6,168,3,1,1,1,1,2,3,3,1,3,1,0.869,0.758,174.0704,30
6,6,6,168,3,1,1,1,1,2,3,3,3,3,1,0.446,0.363,83.360891,18
6,6,6,168,3,1,1,1,1,2,3,3,7,3,1,0.323,0.246,56.492504,15
6,6,6,168,3,1,1,1,1,2,3,3,21,3,1,0.264,0.192,44.091711,13
6,6,6,168,3,1,1,1,1,2,3,6,1,3,1,0.834,0.72,165.343915,27
6,6,6,168,3,1,1,1,1,2,3,6,3,3,1,0.434,0.351,80.605159,17
6,6,6,168,3,1,1,1,1,2,3,6,7,3,1,0.318,0.241,55.344283,14
6,6,6,168,3,1,1,1,1,2,3,6,21,3,1,0.263,0.19,43.632422,13
6,6,6,168,3,1,1,1,1,2,6,1,1,3,1,0.909,0.802,184.17475,34
6,6,6,168,3,1,1,1,1,2,6,1,3,3,1,0.463,0.38,87.264844,19
6,6,6,168,3,1,1,1,1,2,6,1,7,3,1,0.33,0.255,58.559303,15
6,6,6,168,3,1,1,1,1,2,6,1,21,3,1,0.268,0.196,45.010288,13
6,6,6,168,3,1,1,1,1,2,6,2,1,3,1,0.854,0.744,170.855379,28
6,6,6,168,3,1,1,1,1,2,6,2,3,3,1,0.442,0.359,82.442313,17
6,6,6,168,3,1,1,1,1,2,6,2,7,3,1,0.32,0.244,56.033216,14
6,6,6,168,3,1,1,1,1,2,6,2,21,3,1,0.264,0.191,43.862066,13
6,6,6,168,3,1,1,1,1,2,6,3,1,3,1,0.818,0.707,162.358539,27
6,6,6,168,3,1,1,1,1,2,6,3,3,3,1,0.432,0.349,80.14587,17
6,6,6,168,3,1,1,1,1,2,6,3,7,3,1,0.316,0.24,55.114638,14
6,6,6,168,3,1,1,1,1,2,6,3,21,3,1,0.263,0.19,43.632422,13
6,6,6,168,3,1,1,1,1,2,6,6,1,3,1,0.795,0.681,156.387787,26
6,6,6,168,3,1,1,1,1,2,6,6,3,3,1,0.417,0.334,76.701205,17
6,6,6,168,3,1,1,1,1,2,6,6,7,3,1,0.311,0.235,53.966417,14
6,6,6,168,3,1,1,1,1,2,6,6,21,3,1,0.263,0.19,43.632422,13
6,6,6,168,3,1,1,1,1,3,1,1,1,3,1,1.14,1.03,236.533657,59
6,6,6,168,3,1,1,1,1,3,1,1,3,3,1,0.528,0.445,102.191725,29
6,6,6,168,3,1,1,1,1,3,1,1,7,3,1,0.359,0.282,64.7597,18
6,6,6,168,3,1,1,1,1,3,1,1,21,3,1,0.282,0.209,47.995664,14
6,6,6,168,3,1,1,1,1,3,1,2,1,3,1,0.956,0.848,194.738389,42
6,6,6,168,3,1,1,1,1,3,1,2,3,3,1,0.559,0.462,106.095679,22
6,6,6,168,3,1,1,1,1,3,1,2,7,3,1,0.338,0.263,60.396458,16
6,6,6,168,3,1,1,1,1,3,1,2,21,3,1,0.273,0.201,46.15851,14
6,6,6,168,3,1,1,1,1,3,1,3,1,3,1,0.937,0.829,190.375147,37
6,6,6,168,3,1,1,1,1,3,1,3,3,3,1,0.469,0.386,88.64271,21
6,6,6,168,3,1,1,1,1,3,1,3,7,3,1,0.334,0.258,59.248236,16
6,6,6,168,3,1,1,1,1,3,1,3,21,3,1,0.27,0.197,45.239932,13
6,6,6,168,3,1,1,1,1,3,1,6,1,3,1,0.881,0.774,177.744709,32
6,6,6,168,3,1,1,1,1,3,1,6,3,3,1,0.455,0.372,85.42769,19
6,6,6,168,3,1,1,1,1,3,1,6,7,3,1,0.327,0.251,57.640726,15
6,6,6,168,3,1,1,1,1,3,1,6,21,3,1,0.268,0.195,44.780644,13
6,6,6,168,3,1,1,1,1,3,2,1,1,3,1,0.963,0.854,196.116255,42
6,6,6,168,3,1,1,1,1,3,2,1,3,3,1,0.48,0.398,91.398442,22
6,6,6,168,3,1,1,1,1,3,2,1,7,3,1,0.338,0.263,60.396458,16
6,6,6,168,3,1,1,1,1,3,2,1,21,3,1,0.274,0.201,46.15851,14
6,6,6,168,3,1,1,1,1,3,2,2,1,3,1,0.863,0.755,173.381467,33
6,6,6,168,3,1,1,1,1,3,2,2,3,3,1,0.451,0.368,84.509112,19
6,6,6,168,3,1,1,1,1,3,2,2,7,3,1,0.32,0.245,56.26286,15
6,6,6,168,3,1,1,1,1,3,2,2,21,3,1,0.267,0.194,44.550999,13
6,6,6,168,3,1,1,1,1,3,2,3,1,3,1,0.877,0.765,175.67791,30
6,6,6,168,3,1,1,1,1,3,2,3,3,3,1,0.449,0.365,83.820179,18
6,6,6,168,3,1,1,1,1,3,2,3,7,3,1,0.323,0.247,56.722149,15
6,6,6,168,3,1,1,1,1,3,2,3,21,3,1,0.265,0.192,44.091711,13
6,6,6,168,3,1,1,1,1,3,2,6,1,3,1,0.842,0.729,167.410714,27
6,6,6,168,3,1,1,1,1,3,2,6,3,3,1,0.44,0.355,81.523736,17
6,6,6,168,3,1,1,1,1,3,2,6,7,3,1,0.319,0.242,55.573927,14
6,6,6,168,3,1,1,1,1,3,2,6,21,3,1,0.264,0.191,43.862066,13
6,6,6,168,3,1,1,1,1,3,3,1,1,3,1,0.938,0.83,190.604791,37
6,6,6,168,3,1,1,1,1,3,3,1,3,3,1,0.472,0.389,89.331643,21
6,6,6,168,3,1,1,1,1,3,3,1,7,3,1,0.334,0.259,59.477881,16
6,6,6,168,3,1,1,1,1,3,3,1,21,3,1,0.297,0.217,49.832819,13
6,6,6,168,3,1,1,1,1,3,3,2,1,3,1,0.868,0.758,174.0704,30
6,6,6,168,3,1,1,1,1,3,3,2,3,3,1,0.447,0.364,83.590535,18
6,6,6,168,3,1,1,1,1,3,3,2,7,3,1,0.323,0.247,56.722149,15
6,6,6,168,3,1,1,1,1,3,3,2,21,3,1,0.265,0.192,44.091711,13
6,6,6,168,3,1,1,1,1,3,3,3,1,3,1,0.853,0.743,170.625735,28
6,6,6,168,3,1,1,1,1,3,3,3,3,3,1,0.441,0.358,82.212669,17
6,6,6,168,3,1,1,1,1,3,3,3,7,3,1,0.319,0.243,55.803571,15
6,6,6,168,3,1,1,1,1,3,3,3,21,3,1,0.265,0.192,44.091711,13
6,6,6,168,3,1,1,1,1,3,3,6,1,3,1,0.806,0.694,159.373163,26
6,6,6,168,3,1,1,1,1,3,3,6,3,3,1,0.429,0.346,79.456937,17
6,6,6,168,3,1,1,1,1,3,3,6,7,3,1,0.314,0.238,54.65535,14
6,6,6,168,3,1,1,1,1,3,3,6,21,3,1,0.263,0.191,43.862066,13
6,6,6,168,3,1,1,1,1,3,6,1,1,3,1,0.879,0.768,176.366843,32
6,6,6,168,3,1,1,1,1,3,6,1,3,3,1,0.456,0.371,85.198045,19
6,6,6,168,3,1,1,1,1,3,6,1,7,3,1,0.329,0.251,57.640726,15
6,6,6,168,3,1,1,1,1,3,6,1,21,3,1,0.269,0.194,44.550999,13
6,6,6,168,3,1,1,1,1,3,6,2,1,3,1,0.837,0.723,166.032848,27
6,6,6,168,3,1,1,1,1,3,6,2,3,3,1,0.509,0.416,95.53204,17
6,6,6,168,3,1,1,1,1,3,6,2,7,3,1,0.319,0.241,55.344283,14
6,6,6,168,3,1,1,1,1,3,6,2,21,3,1,0.267,0.191,43.862066,13
6,6,6,168,3,1,1,1,1,3,6,3,1,3,1,0.821,0.702,161.210317,26
6,6,6,168,3,1,1,1,1,3,6,3,3,3,1,0.431,0.345,79.227293,17
6,6,6,168,3,1,1,1,1,3,6,3,7,3,1,0.317,0.238,54.65535,14
6,6,6,168,3,1,1,1,1,3,6,3,21,3,1,0.266,0.191,43.862066,13
6,6,6,168,3,1,1,1,1,3,6,6,1,3,1,0.786,0.667,153.172766,24
6,6,6,168,3,1,1,1,1,3,6,6,3,3,1,0.419,0.332,76.241917,16
6,6,6,168,3,1,1,1,1,3,6,6,7,3,1,0.311,0.234,53.736772,14
6,6,6,168,3,1,1,1,1,3,6,6,21,3,1,0.267,0.192,44.091711,13
6,6,6,168,3,1,1,1,1,6,1,1,1,3,1,0.948,0.841,193.130879,44
6,6,6,168,3,1,1,1,1,6,1,1,3,3,1,0.477,0.395,90.709509,23
6,6,6,168,3,1,1,1,1,6,1,1,7,3,1,0.336,0.261,59.937169,17
6,6,6,168,3,1,1,1,1,6,1,1,21,3,1,0.273,0.2,45.928865,14
6,6,6,168,3,1,1,1,1,6,1,2,1,3,1,0.897,0.791,181.648663,34
6,6,6,168,3,1,1,1,1,6,1,2,3,3,1,0.458,0.376,86.346267,19
6,6,6,168,3,1,1,1,1,6,1,2,7,3,1,0.329,0.253,58.100015,15
6,6,6,168,3,1,1,1,1,6,1,2,21,3,1,0.268,0.195,44.780644,13
6,6,6,168,3,1,1,1,1,6,1,3,1,3,1,0.883,0.775,177.974353,32
6,6,6,168,3,1,1,1,1,6,1,3,3,3,1,0.455,0.372,85.42769,19
6,6,6,168,3,1,1,1,1,6,1,3,7,3,1,0.326,0.25,57.411082,15
6,6,6,168,3,1,1,1,1,6,1,3,21,3,1,0.268,0.195,44.780644,13
6,6,6,168,3,1,1,1,1,6,1,6,1,3,1,0.84,0.728,167.18107,29
6,6,6,168,3,1,1,1,1,6,1,6,3,3,1,0.44,0.356,81.75338,18
6,6,6,168,3,1,1,1,1,6,1,6,7,3,1,0.32,0.243,55.803571,15
6,6,6,168,3,1,1,1,1,6,1,6,21,3,1,0.264,0.192,44.091711,13
6,6,6,168,3,1,1,1,1,6,2,1,1,3,1,0.902,0.795,182.56724,34
6,6,6,168,3,1,1,1,1,6,2,1,3,3,1,0.462,0.379,87.0352,19
6,6,6,168,3,1,1,1,1,6,2,1,7,3,1,0.33,0.254,58.329659,15
6,6,6,168,3,1,1,1,1,6,2,1,21,3,1,0.268,0.196,45.010288,13
6,6,6,168,3,1,1,1,1,6,2,2,1,3,1,0.862,0.752,172.692534,28
6,6,6,168,3,1,1,1,1,6,2,2,3,3,1,0.447,0.363,83.360891,17
6,6,6,168,3,1,1,1,1,6,2,2,7,3,1,0.321,0.245,56.26286,14
6,6,6,168,3,1,1,1,1,6,2,2,21,3,1,0.265,0.192,44.091711,13
6,6,6,168,3,1,1,1,1,6,2,3,1,3,1,0.846,0.733,168.329292,27
6,6,6,168,3,1,1,1,1,6,2,3,3,3,1,0.44,0.356,81.75338,17
6,6,6,168,3,1,1,1,1,6,2,3,7,3,1,0.319,0.242,55.573927,14
6,6,6,168,3,1,1,1,1,6,2,3,21,3,1,0.264,0.191,43.862066,13
6,6,6,168,3,1,1,1,1,6,2,6,1,3,1,0.805,0.688,157.995297,26
6,6,6,168,3,1,1,1,1,6,2,6,3,3,1,0.422,0.338,77.619782,17
6,6,6,168,3,1,1,1,1,6,2,6,7,3,1,0.313,0.236,54.196061,14
6,6,6,168,3,1,1,1,1,6,2,6,21,3,1,0.325,0.238,54.65535,13
6,6,6,168,3,1,1,1,1,6,3,1,1,3,1,0.878,0.771,177.055776,32
6,6,6,168,3,1,1,1,1,6,3,1,3,3,1,0.451,0.369,84.738757,19
6,6,6,168,3,1,1,1,1,6,3,1,7,3,1,0.327,0.251,57.640726,15
6,6,6,168,3,1,1,1,1,6,3,1,21,3,1,0.268,0.195,44.780644,13
6,6,6,168,3,1,1,1,1,6,3,2,1,3,1,0.835,0.723,166.032848,27
6,6,6,168,3,1,1,1,1,6,3,2,3,3,1,0.435,0.352,80.834803,17
6,6,6,168,3,1,1,1,1,6,3,2,7,3,1,0.319,0.242,55.573927,14
6,6,6,168,3,1,1,1,1,6,3,2,21,3,1,0.264,0.191,43.862066,13
6,6,6,168,3,1,1,1,1,6,3,3,1,3,1,0.82,0.704,161.669606,26
6,6,6,168,3,1,1,1,1,6,3,3,3,3,1,0.429,0.346,79.456937,17
6,6,6,168,3,1,1,1,1,6,3,3,7,3,1,0.315,0.238,54.65535,14
6,6,6,168,3,1,1,1,1,6,3,3,21,3,1,0.26,0.187,42.943489,13
6,6,6,168,3,1,1,1,1,6,3,6,1,3,1,0.79,0.673,154.550632,24
6,6,6,168,3,1,1,1,1,6,3,6,3,3,1,0.416,0.332,76.241917,16
6,6,6,168,3,1,1,1,1,6,3,6,7,3,1,0.311,0.235,53.966417,14
6,6,6,168,3,1,1,1,1,6,3,6,21,3,1,0.264,0.191,43.862066,13
6,6,6,168,3,1,1,1,1,6,6,1,1,3,1,0.837,0.728,167.18107,29
6,6,6,168,3,1,1,1,1,6,6,1,3,3,1,0.435,0.353,81.064447,18
6,6,6,168,3,1,1,1,1,6,6,1,7,3,1,0.319,0.244,56.033216,15
6,6,6,168,3,1,1,1,1,6,6,1,21,3,1,0.265,0.192,44.091711,13
6,6,6,168,3,1,1,1,1,6,6,2,1,3,1,0.802,0.686,157.536008,26
6,6,6,168,3,1,1,1,1,6,6,2,3,3,1,0.422,0.337,77.390138,17
6,6,6,168,3,1,1,1,1,6,6,2,7,3,1,0.312,0.235,53.966417,14
6,6,6,168,3,1,1,1,1,6,6,2,21,3,1,0.263,0.19,43.632422,13
6,6,6,168,3,1,1,1,1,6,6,3,1,3,1,0.785,0.667,153.172766,24
6,6,6,168,3,1,1,1,1,6,6,3,3,3,1,0.418,0.332,76.241917,16
6,6,6,168,3,1,1,1,1,6,6,3,7,3,1,0.309,0.232,53.277484,14
6,6,6,168,3,1,1,1,1,6,6,3,21,3,1,0.265,0.191,43.862066,13
6,6,6,168,3,1,1,1,1,6,6,6,1,3,1,0.79,0.683,156.847075,23
6,6,6,168,3,1,1,1,1,6,6,6,3,3,1,0.416,0.334,76.701205,16
6,6,6,168,3,1,1,1,1,6,6,6,7,3,1,0.321,0.241,55.344283,14
6,6,6,168,3,1,1,1,1,6,6,6,21,3,1,0.265,0.192,44.091711,13
10,10,10,168,3,1,1,1,1,1,1,1,1,3,1,10.1,9.49,470.734127,554
10,10,10,168,3,1,1,1,1,1,1,1,3,3,1,4.01,3.65,181.051587,232
10,10,10,168,3,1,1,1,1,1,1,1,7,3,1,2.28,1.96,97.222222,119
10,10,10,168,3,1,1,1,1,1,1,1,21,3,1,1.43,1.13,56.051587,76
10,10,10,168,3,1,1,1,1,1,1,2,1,3,1,7.07,6.61,327.876984,340
10,10,10,168,3,1,1,1,1,1,1,2,3,3,1,3.01,2.67,132.440476,136
10,10,10,168,3,1,1,1,1,1,1,2,7,3,1,1.9,1.58,78.373016,89
10,10,10,168,3,1,1,1,1,1,1,2,21,3,1,1.3,1.01,50.099206,64
10,10,10,168,3,1,1,1,1,1,1,5,1,3,1,5.18,4.73,234.623016,228
10,10,10,168,3,1,1,1,1,1,1,5,3,3,1,2.42,2.08,103.174603,107
10,10,10,168,3,1,1,1,1,1,1,5,7,3,1,1.59,1.29,63.988095,75
10,10,10,168,3,1,1,1,1,1,1,5,21,3,1,1.24,0.945,46.875,58
10,10,10,168,3,1,1,1,1,1,1,10,1,3,1,4.66,4.22,209.325397,173
10,10,10,168,3,1,1,1,1,1,1,10,3,3,1,2.23,1.9,94.246032,91
10,10,10,168,3,1,1,1,1,1,1,10,7,3,1,1.52,1.22,60.515873,68
10,10,10,168,3,1,1,1,1,1,1,10,21,3,1,1.34,1.02,50.595238,56
10,10,10,168,3,1,1,1,1,1,2,1,1,3,1,7.12,6.66,330.357143,340
10,10,10,168,3,1,1,1,1,1,2,1,3,3,1,3.03,2.69,133.43254,136
10,10,10,168,3,1,1,1,1,1,2,1,7,3,1,1.85,1.54,76.388889,89
10,10,10,168,3,1,1,1,1,1,2,1,21,3,1,1.31,1.01,50.099206,64
10,10,10,168,3,1,1,1,1,1,2,2,1,3,1,5.51,5.05,250.496032,223
10,10,10,168,3,1,1,1,1,1,5,5,7,3,1,1.46,1.16,57.539683,60
10,10,10,168,3,1,1,1,1,1,5,5,21,3,1,1.19,0.896,44.444444,54
10,10,10,168,3,1,1,1,1,1,5,10,1,3,1,4.01,3.55,176.09127,115
10,10,10,168,3,1,1,1,1,1,5,10,3,3,1,2.03,1.69,83.829365,71
10,10,10,168,3,1,1,1,1,1,5,10,7,3,1,1.44,1.14,56.547619,59
10,10,10,168,3,1,1,1,1,1,5,10,21,3,1,1.19,0.89,44.146825,54
10,10,10,168,3,1,1,1,1,1,10,1,1,3,1,4.74,4.3,213.293651,173
10,10,10,168,3,1,1,1,1,1,10,1,3,3,1,2.26,1.93,95.734127,91
10,10,10,168,3,1,1,1,1,1,10,1,7,3,1,1.53,1.23,61.011905,68
10,10,10,168,3,1,1,1,1,1,10,1,21,3,1,1.23,0.934,46.329365,56
10,10,10,168,3,1,1,1,1,1,10,2,1,3,1,4.29,3.85,190.972222,138
10,10,10,168,3,1,1,1,1,1,10,2,3,3,1,2.11,1.77,87.797619,80
10,10,10,168,3,1,1,1,1,1,10,2,7,3,1,1.48,1.18,58.531746,63
10,10,10,168,3,1,1,1,1,1,10,2,21,3,1,1.2,0.908,45.039683,55
10,10,10,168,3,1,1,1,1,1,10,5,1,3,1,4.13,3.66,181.547619,115
10,10,10,168,3,1,1,1,1,1,10,5,3,3,1,2.04,1.7,84.325397,71
10,10,10,168,3,1,1,1,1,1,10,5,7,3,1,1.44,1.14,56.547619,59
10,10,10,168,3,1,1,1,1,1,10,5,21,3,1,1.18,0.889,44.097222,54
10,10,10,168,3,1,1,1,1,1,10,10,1,3,1,3.88,3.4,168.650794,107
10,10,10,168,3,1,1,1,1,1,10,10,3,3,1,1.98,1.64,81.349206,69
10,10,10,168,3,1,1,1,1,1,10,10,7,3,1,1.42,1.12,55.555556,58
10,10,10,168,3,1,1,1,1,1,10,10,21,3,1,1.17,0.882,43.75,54
10,10,10,168,3,1,1,1,1,2,1,1,1,3,1,7.21,6.75,334.821429,340
10,10,10,168,3,1,1,1,1,2,1,1,3,3,1,3.05,2.7,133.928571,136
10,10,10,168,3,1,1,1,1,2,1,1,7,3,1,1.83,1.52,75.396825,90
10,10,10,168,3,1,1,1,1,2,1,1,21,3,1,1.31,1.01,50.099206,64
10,10,10,168,3,1,1,1,1,2,1,2,1,3,1,5.56,5.1,252.97619,223
10,10,10,168,3,1,1,1,1,2,1,2,3,3,1,2.52,2.18,108.134921,102
10,10,10,168,3,1,1,1,1,2,1,2,7,3,1,1.62,1.31,64.980159,74
10,10,10,168,3,1,1,1,1,2,1,2,21,3,1,1.25,0.961,47.668651,59
10,10,10,168,3,1,1,1,1,2,1,5,1,3,1,4.76,4.3,213.293651,167
10,10,10,168,3,1,1,1,1,2,1,5,3,3,1,2.25,1.91,94.742063,88
10,10,10,168,3,1,1,1,1,2,1,5,7,3,1,1.53,1.22,60.515873,66
10,10,10,168,3,1,1,1,1,2,1,5,21,3,1,1.22,0.921,45.684524,55
10,10,10,168,3,1,1,1,1,2,1,10,1,3,1,4.32,3.87,191.964286,138
10,10,10,168,3,1,1,1,1,2,1,10,3,3,1,2.12,1.78,88.293651,80
10,10,10,168,3,1,1,1,1,2,1,10,7,3,1,1.48,1.18,58.531746,63
10,10,10,168,3,1,1,1,1,2,1,10,21,3,1,1.2,0.905,44.890873,55
10,10,10,168,3,1,1,1,1,2,2,1,1,3,1,5.71,5.25,260.416667,223
10,10,10,168,3,1,1,1,1,2,2,1,3,3,1,2.55,2.21,109.623016,102
10,10,10,168,3,1,1,1,1,2,2,1,7,3,1,1.63,1.32,65.47619,74
10,10,10,168,3,1,1,1,1,2,2,1,21,3,1,1.25,0.962,47.718254,59
10,10,10,168,3,1,1,1,1,2,2,2,1,3,1,4.71,4.26,211.309524,161
10,10,10,168,3,1,1,1,1,2,2,2,3,3,1,2.25,1.91,94.742063,84
10,10,10,168,3,1,1,1,1,2,2,2,7,3,1,1.52,1.21,60.019841,65
10,10,10,168,3,1,1,1,1,2,2,2,21,3,1,1.21,0.918,45.535714,56
10,10,10,168,3,1,1,1,1,2,2,5,1,3,1,4.31,3.85,190.972222,132
10,10,10,168,3,1,1,1,1,2,2,5,3,3,1,2.1,1.76,87.301587,77
10,10,10,168,3,1,1,1,1,2,2,5,7,3,1,1.48,1.17,58.035714,62
10,10,10,168,3,1,1,1,1,2,2,5,21,3,1,1.19,0.902,44.742063,54
10,10,10,168,3,1,1,1,1,2,2,10,1,3,1,4.03,3.57,177.083333,117
10,10,10,168,3,1,1,1,1,2,2,10,3,3,1,2.03,1.7,84.325397,72
10,10,10,168,3,1,1,1,1,2,2,10,7,3,1,1.45,1.14,56.547619,60
10,10,10,168,3,1,1,1,1,2,2,10,21,3,1,1.18,0.894,44.345238,54
10,10,10,168,3,1,1,1,1,2,5,1,1,3,1,4.8,4.35,215.77381,167
10,10,10,168,3,1,1,1,1,2,5,1,3,3,1,2.27,1.93,95.734127,88
10,10,10,168,3,1,1,1,1,2,5,1,7,3,1,1.74,1.42,70.436508,66
10,10,10,168,3,1,1,1,1,2,5,1,21,3,1,1.21,0.923,45.78373,55
10,10,10,168,3,1,1,1,1,2,5,2,1,3,1,4.29,3.82,189.484127,132
10,10,10,168,3,1,1,1,1,2,5,2,3,3,1,2.11,1.77,87.797619,77
10,10,10,168,3,1,1,1,1,2,5,2,7,3,1,1.49,1.18,58.531746,62
10,10,10,168,3,1,1,1,1,2,5,2,21,3,1,1.2,0.906,44.940476,54
10,10,10,168,3,1,1,1,1,2,5,5,1,3,1,3.97,3.48,172.619048,109
10,10,10,168,3,1,1,1,1,2,5,5,3,3,1,2.02,1.67,82.837302,70
10,10,10,168,3,1,1,1,1,2,5,5,7,3,1,1.47,1.14,56.547619,58
